Datetime, D6063059, 1stStgSens, Tube, Null, 2ndStgHeat, 1stStgHeat, AIO 1, AIO 2, AIO 3, AIO 4, DIO, Relays, V1, V2, V3
2:24:49.369 PM 2/13/2018 , 4.253625, 45.58963, 47.36338, NaN, 0.950682, 32.98819, 0.416259, 0.412339, 0.409773, 0.938043, 0, 0, 3.960671, 45.58517, NaN 
2:24:50.370 PM 2/13/2018 , 3.784610, 45.58292, 47.36025, NaN, 0.950681, 32.98733, 0.416226, 0.412329, 0.409767, 0.937994, 0, 0, 3.960585, 45.58531, NaN 
2:24:51.372 PM 2/13/2018 , 3.856729, 45.58597, 47.36271, NaN, 0.950680, 32.98734, 0.416228, 0.412305, 0.409750, 0.937952, 0, 0, 3.960605, 45.58557, NaN 
2:24:52.363 PM 2/13/2018 , 4.132073, 45.58851, 47.36577, NaN, 0.950765, 32.98728, 0.416222, 0.412304, 0.409748, 0.938047, 0, 0, 3.960596, 45.58580, NaN 
2:24:53.365 PM 2/13/2018 , 3.729431, 45.58322, 47.36480, NaN, 0.950688, 32.98632, 0.416169, 0.412267, 0.409702, 0.937932, 0, 0, 3.960442, 45.58596, NaN 
2:24:54.366 PM 2/13/2018 , 4.291065, 45.58970, 47.36472, NaN, 0.950603, 32.98627, 0.416271, 0.412347, 0.409795, 0.938101, 0, 0, 3.960171, 45.58610, NaN 
2:24:55.368 PM 2/13/2018 , 3.687935, 45.58337, 47.35847, NaN, 0.950368, 32.98728, 0.416301, 0.412392, 0.409840, 0.938089, 0, 0, 3.959887, 45.58622, NaN 
2:24:56.369 PM 2/13/2018 , 4.202285, 45.58955, 47.35764, NaN, 0.950765, 32.98728, 0.416242, 0.412334, 0.409772, 0.938016, 0, 0, 3.959773, 45.58632, NaN 
2:24:57.371 PM 2/13/2018 , 3.826304, 45.58620, 47.35832, NaN, 0.950517, 32.98731, 0.416271, 0.412343, 0.409800, 0.938061, 0, 0, 3.959752, 45.58642, NaN 
2:24:58.362 PM 2/13/2018 , 3.822973, 45.58687, 47.35124, NaN, 0.950916, 32.98637, 0.416201, 0.412293, 0.409739, 0.937965, 0, 0, 3.959682, 45.58654, NaN 
2:24:59.363 PM 2/13/2018 , 4.169207, 45.59015, 47.34774, NaN, 0.950681, 32.98824, 0.416182, 0.412294, 0.409712, 0.937985, 0, 0, 3.959530, 45.58662, NaN 
2:25:00.365 PM 2/13/2018 , 3.718950, 45.58516, 47.33834, NaN, 0.950681, 32.98728, 0.416191, 0.412282, 0.409717, 0.937933, 0, 0, 3.959350, 45.58674, NaN 
2:25:01.366 PM 2/13/2018 , 4.302558, 45.59268, 47.33298, NaN, 0.950374, 32.98728, 0.416167, 0.412270, 0.409722, 0.937986, 0, 0, 3.959236, 45.58702, NaN 
2:25:02.368 PM 2/13/2018 , 3.692510, 45.58591, 47.32918, NaN, 0.950771, 32.98733, 0.416215, 0.412301, 0.409725, 0.937992, 0, 0, 3.959203, 45.58744, NaN 
2:25:03.369 PM 2/13/2018 , 4.141104, 45.59030, 47.32278, NaN, 0.950685, 32.98715, 0.416198, 0.412285, 0.409725, 0.938011, 0, 0, 3.959313, 45.58792, NaN 
2:25:04.371 PM 2/13/2018 , 3.880656, 45.58761, 47.32560, NaN, 0.950684, 32.98730, 0.416158, 0.412253, 0.409686, 0.938072, 0, 0, 3.959539, 45.58827, NaN 
2:25:05.362 PM 2/13/2018 , 3.798936, 45.58814, 47.32688, NaN, 0.950768, 32.98821, 0.416146, 0.412250, 0.409671, 0.937926, 0, 0, 3.959803, 45.58839, NaN 
2:25:06.363 PM 2/13/2018 , 4.201795, 45.59007, 47.32940, NaN, 0.950595, 32.98825, 0.416163, 0.412268, 0.409692, 0.937970, 0, 0, 3.959994, 45.58840, NaN 
2:25:07.365 PM 2/13/2018 , 3.710142, 45.58307, 47.33365, NaN, 0.950767, 32.98719, 0.416165, 0.412257, 0.409703, 0.937992, 0, 0, 3.960157, 45.58838, NaN 
2:25:08.366 PM 2/13/2018 , 4.307669, 45.59216, 47.34036, NaN, 0.950682, 32.98823, 0.416149, 0.412249, 0.409664, 0.937915, 0, 0, 3.960293, 45.58826, NaN 
2:25:09.368 PM 2/13/2018 , 3.703364, 45.58486, 47.33864, NaN, 0.950686, 32.98727, 0.416144, 0.412235, 0.409674, 0.937955, 0, 0, 3.960286, 45.58799, NaN 
2:25:10.369 PM 2/13/2018 , 4.062856, 45.58799, 47.33597, NaN, 0.950598, 32.98818, 0.416135, 0.412228, 0.409672, 0.937969, 0, 0, 3.960199, 45.58761, NaN 
2:25:11.371 PM 2/13/2018 , 3.945362, 45.58866, 47.33887, NaN, 0.950686, 32.98730, 0.416175, 0.412261, 0.409698, 0.937953, 0, 0, 3.960150, 45.58724, NaN 
2:25:12.372 PM 2/13/2018 , 3.776119, 45.58635, 47.33402, NaN, 0.950769, 32.98823, 0.416168, 0.412256, 0.409688, 0.937957, 0, 0, 3.960147, 45.58689, NaN 
2:25:13.364 PM 2/13/2018 , 4.229276, 45.59142, 47.33775, NaN, 0.950682, 32.98818, 0.416170, 0.412253, 0.409683, 0.937960, 0, 0, 3.960073, 45.58665, NaN 
2:25:14.365 PM 2/13/2018 , 3.703078, 45.58158, 47.33775, NaN, 0.950679, 32.98630, 0.416242, 0.412308, 0.409738, 0.938086, 0, 0, 3.959948, 45.58666, NaN 
2:25:15.366 PM 2/13/2018 , 4.305832, 45.58806, 47.33581, NaN, 0.950601, 32.98738, 0.416282, 0.412351, 0.409791, 0.938169, 0, 0, 3.959930, 45.58685, NaN 
2:25:16.368 PM 2/13/2018 , 3.718204, 45.58464, 47.34915, NaN, 0.950684, 32.98632, 0.416166, 0.412258, 0.409706, 0.938007, 0, 0, 3.959995, 45.58695, NaN 
2:25:17.369 PM 2/13/2018 , 3.990664, 45.58769, 47.35057, NaN, 0.950600, 32.98631, 0.416143, 0.412235, 0.409658, 0.937942, 0, 0, 3.960037, 45.58686, NaN 
2:25:18.391 PM 2/13/2018 , 4.006356, 45.58747, 47.35712, NaN, 0.950685, 32.98728, 0.416201, 0.412286, 0.409717, 0.938051, 0, 0, 3.959976, 45.58668, NaN 
2:25:19.372 PM 2/13/2018 , 3.759763, 45.58330, 47.36174, NaN, 0.950686, 32.98631, 0.416179, 0.412260, 0.409702, 0.938030, 0, 0, 3.959947, 45.58654, NaN 
2:25:20.384 PM 2/13/2018 , 4.250480, 45.58993, 47.36234, NaN, 0.950601, 32.98722, 0.416243, 0.412301, 0.409733, 0.938184, 0, 0, 3.959959, 45.58655, NaN 
2:25:21.375 PM 2/13/2018 , 3.696282, 45.58158, 47.36018, NaN, 0.950601, 32.98727, 0.416219, 0.412303, 0.409737, 0.938122, 0, 0, 3.959959, 45.58663, NaN 
2:25:22.376 PM 2/13/2018 , 4.291601, 45.58918, 47.36196, NaN, 0.950765, 32.98732, 0.416240, 0.412317, 0.409744, 0.938117, 0, 0, 3.960017, 45.58665, NaN 
2:25:23.378 PM 2/13/2018 , 3.744023, 45.58374, 47.35705, NaN, 0.950681, 32.98735, 0.416310, 0.412377, 0.409827, 0.938158, 0, 0, 3.960137, 45.58655, NaN 
2:25:24.379 PM 2/13/2018 , 3.924487, 45.58799, 47.35511, NaN, 0.950280, 32.98627, 0.416257, 0.412336, 0.409772, 0.938111, 0, 0, 3.960262, 45.58638, NaN 
2:25:25.381 PM 2/13/2018 , 4.070547, 45.58963, 47.35266, NaN, 0.950685, 32.98721, 0.416275, 0.412342, 0.409772, 0.938141, 0, 0, 3.960322, 45.58621, NaN 
2:25:26.382 PM 2/13/2018 , 3.745405, 45.58322, 47.35198, NaN, 0.950602, 32.98729, 0.416233, 0.412314, 0.409744, 0.937992, 0, 0, 3.960345, 45.58620, NaN 
2:25:27.374 PM 2/13/2018 , 4.270981, 45.59142, 47.35921, NaN, 0.950684, 32.98628, 0.416128, 0.412225, 0.409663, 0.937821, 0, 0, 3.960375, 45.58631, NaN 
2:25:28.375 PM 2/13/2018 , 3.690026, 45.58203, 47.36145, NaN, 0.950681, 32.98728, 0.416200, 0.412282, 0.409710, 0.937993, 0, 0, 3.960439, 45.58647, NaN 
2:25:29.397 PM 2/13/2018 , 4.261609, 45.58926, 47.36472, NaN, 0.950691, 32.98731, 0.416241, 0.412314, 0.409751, 0.937934, 0, 0, 3.960516, 45.58660, NaN 
2:25:30.398 PM 2/13/2018 , 3.776459, 45.58396, 47.36159, NaN, 0.950598, 32.98633, 0.416204, 0.412282, 0.409724, 0.937893, 0, 0, 3.960504, 45.58658, NaN 
2:25:31.399 PM 2/13/2018 , 3.866578, 45.58494, 47.36219, NaN, 0.950449, 32.98627, 0.416267, 0.412342, 0.409775, 0.938048, 0, 0, 3.960446, 45.58643, NaN 
2:25:32.391 PM 2/13/2018 , 4.124294, 45.58657, 47.36852, NaN, 0.950510, 32.98730, 0.416316, 0.412373, 0.409805, 0.938112, 0, 0, 3.960359, 45.58622, NaN 
2:25:33.392 PM 2/13/2018 , 3.732571, 45.58307, 47.36643, NaN, 0.950767, 32.98634, 0.416275, 0.412341, 0.409792, 0.938062, 0, 0, 3.960305, 45.58598, NaN 
2:25:34.394 PM 2/13/2018 , 4.286796, 45.58851, 47.37583, NaN, 0.950767, 32.98730, 0.416267, 0.412338, 0.409772, 0.937952, 0, 0, 3.960320, 45.58575, NaN 
2:25:35.395 PM 2/13/2018 , 3.687243, 45.57994, 47.37039, NaN, 0.950852, 32.98627, 0.416255, 0.412340, 0.409773, 0.937920, 0, 0, 3.960270, 45.58555, NaN 
2:25:36.397 PM 2/13/2018 , 4.214704, 45.58710, 47.36979, NaN, 0.950600, 32.98727, 0.416226, 0.412310, 0.409741, 0.937926, 0, 0, 3.960090, 45.58530, NaN 
2:25:37.398 PM 2/13/2018 , 3.816566, 45.58434, 47.37180, NaN, 0.950601, 32.98732, 0.416264, 0.412346, 0.409785, 0.937979, 0, 0, 3.959796, 45.58492, NaN 
2:25:38.400 PM 2/13/2018 , 3.829335, 45.58560, 47.36495, NaN, 0.950598, 32.98633, 0.416239, 0.412322, 0.409753, 0.937940, 0, 0, 3.959532, 45.58464, NaN 
2:25:39.391 PM 2/13/2018 , 4.162392, 45.58710, 47.37076, NaN, 0.950372, 32.98820, 0.416231, 0.412318, 0.409764, 0.937797, 0, 0, 3.959350, 45.58467, NaN 
2:25:40.392 PM 2/13/2018 , 3.722087, 45.58218, 47.36368, NaN, 0.951166, 32.98823, 0.416210, 0.412299, 0.409733, 0.937892, 0, 0, 3.959243, 45.58489, NaN 
2:25:41.394 PM 2/13/2018 , 4.300501, 45.58985, 47.36212, NaN, 0.950681, 32.98825, 0.416209, 0.412295, 0.409714, 0.937839, 0, 0, 3.959200, 45.58510, NaN 
2:25:42.395 PM 2/13/2018 , 3.690065, 45.58039, 47.36114, NaN, 0.950596, 32.98731, 0.416178, 0.412284, 0.409719, 0.937828, 0, 0, 3.959227, 45.58523, NaN 
2:25:43.397 PM 2/13/2018 , 4.151728, 45.58866, 47.35966, NaN, 0.950454, 32.98825, 0.416235, 0.412308, 0.409741, 0.937864, 0, 0, 3.959300, 45.58524, NaN 
2:25:44.398 PM 2/13/2018 , 3.871676, 45.58427, 47.35668, NaN, 0.950604, 32.98820, 0.416246, 0.412324, 0.409756, 0.937884, 0, 0, 3.959340, 45.58508, NaN 
2:25:45.400 PM 2/13/2018 , 3.801656, 45.58203, 47.35682, NaN, 0.950683, 32.98628, 0.416278, 0.412362, 0.409786, 0.937943, 0, 0, 3.959461, 45.58495, NaN 
2:25:46.391 PM 2/13/2018 , 4.196825, 45.58471, 47.35668, NaN, 0.950769, 32.98820, 0.416324, 0.412388, 0.409833, 0.938022, 0, 0, 3.959657, 45.58489, NaN 
2:25:47.392 PM 2/13/2018 , 3.711982, 45.57838, 47.34632, NaN, 0.950691, 32.98718, 0.416269, 0.412348, 0.409792, 0.937856, 0, 0, 3.959777, 45.58470, NaN 
2:25:48.394 PM 2/13/2018 , 4.307845, 45.58650, 47.34692, NaN, 0.950685, 32.98825, 0.416229, 0.412323, 0.409762, 0.937834, 0, 0, 3.959805, 45.58428, NaN 
2:25:49.395 PM 2/13/2018 , 3.701060, 45.57890, 47.34386, NaN, 0.950597, 32.98625, 0.416196, 0.412272, 0.409726, 0.937781, 0, 0, 3.959840, 45.58370, NaN 
2:25:50.397 PM 2/13/2018 , 4.076256, 45.58352, 47.34535, NaN, 0.950762, 32.98627, 0.416162, 0.412264, 0.409712, 0.937681, 0, 0, 3.959990, 45.58324, NaN 
2:25:51.398 PM 2/13/2018 , 3.936585, 45.58113, 47.33909, NaN, 0.950682, 32.98636, 0.416214, 0.412302, 0.409734, 0.937800, 0, 0, 3.960199, 45.58294, NaN 
2:25:52.400 PM 2/13/2018 , 3.779250, 45.57853, 47.33306, NaN, 0.950769, 32.98635, 0.416268, 0.412337, 0.409771, 0.937902, 0, 0, 3.960377, 45.58259, NaN 
2:25:53.401 PM 2/13/2018 , 4.225575, 45.58516, 47.33127, NaN, 0.950599, 32.98628, 0.416308, 0.412366, 0.409804, 0.937868, 0, 0, 3.960425, 45.58210, NaN 
2:25:54.393 PM 2/13/2018 , 3.703805, 45.57674, 47.32605, NaN, 0.950682, 32.98727, 0.416297, 0.412374, 0.409824, 0.937856, 0, 0, 3.960354, 45.58158, NaN 
2:25:55.394 PM 2/13/2018 , 4.306597, 45.58263, 47.32114, NaN, 0.950773, 32.98633, 0.416347, 0.412407, 0.409844, 0.937956, 0, 0, 3.960261, 45.58121, NaN 
2:25:56.395 PM 2/13/2018 , 3.716691, 45.57726, 47.31190, NaN, 0.950688, 32.98628, 0.416334, 0.412398, 0.409840, 0.937881, 0, 0, 3.960177, 45.58089, NaN 
2:25:57.397 PM 2/13/2018 , 3.997623, 45.58307, 47.31406, NaN, 0.950204, 32.98729, 0.416305, 0.412358, 0.409800, 0.937775, 0, 0, 3.960128, 45.58060, NaN 
2:25:58.398 PM 2/13/2018 , 4.000255, 45.57942, 47.31957, NaN, 0.950600, 32.98823, 0.416248, 0.412323, 0.409754, 0.937785, 0, 0, 3.960040, 45.58043, NaN 
2:25:59.400 PM 2/13/2018 , 3.761757, 45.57830, 47.31904, NaN, 0.950681, 32.98731, 0.416153, 0.412216, 0.409660, 0.937587, 0, 0, 3.959986, 45.58047, NaN 
2:26:00.401 PM 2/13/2018 , 4.249127, 45.58330, 47.31763, NaN, 0.950364, 32.98734, 0.416254, 0.412314, 0.409743, 0.937715, 0, 0, 3.960008, 45.58052, NaN 
2:26:01.393 PM 2/13/2018 , 3.696907, 45.57592, 47.32062, NaN, 0.950683, 32.98630, 0.416372, 0.412383, 0.409814, 0.937750, 0, 0, 3.960120, 45.58040, NaN 
2:26:02.394 PM 2/13/2018 , 4.293735, 45.58061, 47.32605, NaN, 0.950372, 32.98640, 0.416254, 0.412321, 0.409755, 0.937674, 0, 0, 3.960341, 45.58014, NaN 
2:26:03.395 PM 2/13/2018 , 3.739950, 45.57361, 47.32530, NaN, 0.950598, 32.98825, 0.416277, 0.412318, 0.409760, 0.937616, 0, 0, 3.960496, 45.57975, NaN 
2:26:04.397 PM 2/13/2018 , 3.933539, 45.57763, 47.33074, NaN, 0.950202, 32.98730, 0.416262, 0.412308, 0.409743, 0.937646, 0, 0, 3.960515, 45.57918, NaN 
2:26:05.398 PM 2/13/2018 , 4.062015, 45.57659, 47.32970, NaN, 0.950692, 32.98734, 0.416293, 0.412346, 0.409777, 0.937760, 0, 0, 3.960450, 45.57851, NaN 
2:26:06.390 PM 2/13/2018 , 3.747125, 45.57413, 47.33485, NaN, 0.950687, 32.98820, 0.416302, 0.412373, 0.409810, 0.937828, 0, 0, 3.960466, 45.57789, NaN 
2:26:07.401 PM 2/13/2018 , 4.267753, 45.57733, 47.34222, NaN, 0.950516, 32.98625, 0.416189, 0.412294, 0.409734, 0.937754, 0, 0, 3.960550, 45.57730, NaN 
2:26:08.393 PM 2/13/2018 , 3.689356, 45.56765, 47.34580, NaN, 0.950513, 32.98628, 0.416243, 0.412329, 0.409766, 0.937696, 0, 0, 3.960601, 45.57661, NaN 
2:26:09.394 PM 2/13/2018 , 4.265721, 45.57600, 47.35064, NaN, 0.950687, 32.98630, 0.416305, 0.412366, 0.409800, 0.937766, 0, 0, 3.960556, 45.57572, NaN 
2:26:10.396 PM 2/13/2018 , 3.771538, 45.57040, 47.36204, NaN, 0.950597, 32.98634, 0.416379, 0.412413, 0.409840, 0.937825, 0, 0, 3.960318, 45.57472, NaN 
2:26:11.397 PM 2/13/2018 , 3.872948, 45.57257, 47.36472, NaN, 0.950849, 32.98721, 0.416422, 0.412439, 0.409887, 0.937917, 0, 0, 3.960030, 45.57386, NaN 
2:26:12.398 PM 2/13/2018 , 4.116633, 45.57026, 47.37203, NaN, 0.950595, 32.98627, 0.416356, 0.412403, 0.409849, 0.937816, 0, 0, 3.959823, 45.57321, NaN 
2:26:13.400 PM 2/13/2018 , 3.733160, 45.56854, 47.37508, NaN, 0.950686, 32.98640, 0.416246, 0.412313, 0.409752, 0.937683, 0, 0, 3.959713, 45.57270, NaN 
2:26:14.401 PM 2/13/2018 , 4.284335, 45.57428, 47.38335, NaN, 0.950770, 32.98631, 0.416250, 0.412319, 0.409766, 0.937739, 0, 0, 3.959639, 45.57221, NaN 
2:26:15.393 PM 2/13/2018 , 3.686343, 45.56571, 47.38595, NaN, 0.950688, 32.98630, 0.416240, 0.412317, 0.409762, 0.937808, 0, 0, 3.959515, 45.57170, NaN 
2:26:16.394 PM 2/13/2018 , 4.222674, 45.57145, 47.38879, NaN, 0.950770, 32.98818, 0.416186, 0.412285, 0.409725, 0.937805, 0, 0, 3.959376, 45.57118, NaN 
2:26:17.396 PM 2/13/2018 , 3.809581, 45.56757, 47.39095, NaN, 0.950684, 32.98627, 0.416238, 0.412327, 0.409757, 0.937791, 0, 0, 3.959236, 45.57064, NaN 
2:26:18.397 PM 2/13/2018 , 3.834300, 45.56832, 47.39751, NaN, 0.950450, 32.98823, 0.416266, 0.412346, 0.409773, 0.937872, 0, 0, 3.959182, 45.57012, NaN 
2:26:19.398 PM 2/13/2018 , 4.156389, 45.56959, 47.39966, NaN, 0.950286, 32.98626, 0.416306, 0.412377, 0.409807, 0.937887, 0, 0, 3.959187, 45.56963, NaN 
2:26:20.400 PM 2/13/2018 , 3.722617, 45.56110, 47.40310, NaN, 0.950768, 32.98635, 0.416164, 0.412256, 0.409691, 0.937723, 0, 0, 3.959205, 45.56911, NaN 
2:26:21.401 PM 2/13/2018 , 4.297406, 45.56966, 47.40555, NaN, 0.950681, 32.98633, 0.416208, 0.412277, 0.409716, 0.937747, 0, 0, 3.959177, 45.56850, NaN 
2:26:22.393 PM 2/13/2018 , 3.687756, 45.56169, 47.41234, NaN, 0.950763, 32.98732, 0.416256, 0.412304, 0.409734, 0.937798, 0, 0, 3.959071, 45.56777, NaN 
2:26:23.394 PM 2/13/2018 , 4.161103, 45.56623, 47.42366, NaN, 0.950686, 32.98739, 0.416228, 0.412302, 0.409749, 0.937771, 0, 0, 3.958934, 45.56712, NaN 
2:26:24.396 PM 2/13/2018 , 3.858441, 45.56169, 47.42366, NaN, 0.950685, 32.98717, 0.416237, 0.412322, 0.409765, 0.937839, 0, 0, 3.958693, 45.56654, NaN 
2:26:25.397 PM 2/13/2018 , 3.805835, 45.56437, 47.42351, NaN, 0.950854, 32.98824, 0.416199, 0.412298, 0.409721, 0.937881, 0, 0, 3.958424, 45.56596, NaN 
2:26:26.399 PM 2/13/2018 , 4.187953, 45.56743, 47.42463, NaN, 0.950999, 32.98716, 0.416284, 0.412286, 0.409724, 0.937831, 0, 0, 3.958227, 45.56538, NaN 
2:26:27.400 PM 2/13/2018 , 3.713191, 45.55982, 47.42411, NaN, 0.950771, 32.98729, 0.416348, 0.412357, 0.409789, 0.937984, 0, 0, 3.958141, 45.56493, NaN 
2:26:28.401 PM 2/13/2018 , 4.305764, 45.56906, 47.43111, NaN, 0.950600, 32.98725, 0.416395, 0.412373, 0.409826, 0.937946, 0, 0, 3.958216, 45.56460, NaN 
2:26:29.403 PM 2/13/2018 , 3.696716, 45.56035, 47.43253, NaN, 0.951082, 32.98626, 0.416345, 0.412370, 0.409821, 0.937980, 0, 0, 3.958359, 45.56431, NaN 
2:26:30.394 PM 2/13/2018 , 4.096385, 45.56757, 47.43871, NaN, 0.950279, 32.98628, 0.416340, 0.412342, 0.409781, 0.937943, 0, 0, 3.958572, 45.56400, NaN 
2:26:31.396 PM 2/13/2018 , 3.917835, 45.56385, 47.44363, NaN, 0.950768, 32.98638, 0.416434, 0.412394, 0.409824, 0.937922, 0, 0, 3.958819, 45.56376, NaN 
2:26:32.397 PM 2/13/2018 , 3.784665, 45.56154, 47.44743, NaN, 0.950599, 32.98633, 0.416388, 0.412349, 0.409789, 0.937765, 0, 0, 3.959025, 45.56366, NaN 
2:26:33.399 PM 2/13/2018 , 4.216691, 45.56489, 47.45555, NaN, 0.950685, 32.98721, 0.416361, 0.412329, 0.409753, 0.937726, 0, 0, 3.959133, 45.56366, NaN 
2:26:34.400 PM 2/13/2018 , 3.706077, 45.55811, 47.45645, NaN, 0.950515, 32.98625, 0.416361, 0.412324, 0.409756, 0.937692, 0, 0, 3.959169, 45.56357, NaN 
2:26:35.401 PM 2/13/2018 , 4.306977, 45.56594, 47.46435, NaN, 0.950601, 32.98630, 0.416405, 0.412365, 0.409808, 0.937741, 0, 0, 3.959199, 45.56333, NaN 
2:26:36.403 PM 2/13/2018 , 3.710608, 45.55990, 47.46979, NaN, 0.950685, 32.98633, 0.416444, 0.412385, 0.409837, 0.937832, 0, 0, 3.959239, 45.56301, NaN 
2:26:37.394 PM 2/13/2018 , 4.016554, 45.56229, 47.48081, NaN, 0.950685, 32.98626, 0.416417, 0.412363, 0.409808, 0.937751, 0, 0, 3.959267, 45.56268, NaN 
2:26:38.396 PM 2/13/2018 , 3.981451, 45.56094, 47.48357, NaN, 0.950604, 32.98737, 0.416424, 0.412371, 0.409816, 0.937762, 0, 0, 3.959153, 45.56236, NaN 
2:26:39.397 PM 2/13/2018 , 3.764593, 45.55722, 47.48551, NaN, 0.950282, 32.98735, 0.416434, 0.412394, 0.409823, 0.937766, 0, 0, 3.958948, 45.56196, NaN 
2:26:40.399 PM 2/13/2018 , 4.241509, 45.56199, 47.49616, NaN, 0.950511, 32.98735, 0.416515, 0.412453, 0.409895, 0.937816, 0, 0, 3.958757, 45.56146, NaN 
2:26:41.400 PM 2/13/2018 , 3.697939, 45.55789, 47.49750, NaN, 0.950767, 32.98733, 0.416486, 0.412435, 0.409879, 0.937815, 0, 0, 3.958616, 45.56086, NaN 
2:26:42.402 PM 2/13/2018 , 4.297326, 45.56132, 47.51166, NaN, 0.950687, 32.98635, 0.416451, 0.412403, 0.409848, 0.937701, 0, 0, 3.958605, 45.56030, NaN 
2:26:43.393 PM 2/13/2018 , 3.734083, 45.55685, 47.52239, NaN, 0.950370, 32.98637, 0.416460, 0.412417, 0.409862, 0.937775, 0, 0, 3.958733, 45.55999, NaN 
2:26:44.394 PM 2/13/2018 , 3.944396, 45.55997, 47.53051, NaN, 0.950682, 32.98627, 0.416466, 0.412412, 0.409863, 0.937697, 0, 0, 3.958970, 45.55983, NaN 
2:26:45.396 PM 2/13/2018 , 4.047070, 45.55729, 47.53744, NaN, 0.950604, 32.98630, 0.416425, 0.412378, 0.409825, 0.937644, 0, 0, 3.959131, 45.55959, NaN 
2:26:46.397 PM 2/13/2018 , 3.748532, 45.55528, 47.54549, NaN, 0.950524, 32.98632, 0.416459, 0.412409, 0.409858, 0.937763, 0, 0, 3.959089, 45.55918, NaN 
2:26:47.399 PM 2/13/2018 , 4.263045, 45.56161, 47.54668, NaN, 0.950683, 32.98626, 0.416430, 0.412385, 0.409822, 0.937638, 0, 0, 3.958918, 45.55866, NaN 
2:26:48.400 PM 2/13/2018 , 3.690082, 45.55431, 47.55674, NaN, 0.950284, 32.98732, 0.416449, 0.412403, 0.409846, 0.937719, 0, 0, 3.958811, 45.55815, NaN 
2:26:49.402 PM 2/13/2018 , 4.271895, 45.55982, 47.56330, NaN, 0.950685, 32.98731, 0.416441, 0.412396, 0.409829, 0.937710, 0, 0, 3.958862, 45.55780, NaN 
2:26:50.393 PM 2/13/2018 , 3.763980, 45.55334, 47.56881, NaN, 0.950513, 32.98635, 0.416314, 0.412296, 0.409731, 0.937561, 0, 0, 3.958936, 45.55752, NaN 
2:26:51.394 PM 2/13/2018 , 3.881561, 45.55588, 47.57730, NaN, 0.950282, 32.98631, 0.416380, 0.412352, 0.409795, 0.937739, 0, 0, 3.959018, 45.55724, NaN 
2:26:52.396 PM 2/13/2018 , 4.107995, 45.55685, 47.58744, NaN, 0.950765, 32.98631, 0.416514, 0.412464, 0.409892, 0.937811, 0, 0, 3.959064, 45.55697, NaN 
2:26:53.397 PM 2/13/2018 , 3.735250, 45.55081, 47.58975, NaN, 0.950684, 32.98735, 0.416482, 0.412429, 0.409880, 0.937794, 0, 0, 3.959033, 45.55665, NaN 
2:26:54.399 PM 2/13/2018 , 4.280662, 45.55886, 47.59914, NaN, 0.950601, 32.98629, 0.416501, 0.412439, 0.409885, 0.937854, 0, 0, 3.958968, 45.55623, NaN 
2:26:55.400 PM 2/13/2018 , 3.686943, 45.55007, 47.60406, NaN, 0.950687, 32.98721, 0.416519, 0.412458, 0.409906, 0.937798, 0, 0, 3.958855, 45.55572, NaN 
2:26:56.392 PM 2/13/2018 , 4.228044, 45.55781, 47.60748, NaN, 0.950919, 32.98626, 0.416498, 0.412454, 0.409901, 0.937785, 0, 0, 3.958712, 45.55529, NaN 
2:26:57.393 PM 2/13/2018 , 3.802802, 45.55356, 47.61091, NaN, 0.950771, 32.98721, 0.416441, 0.412425, 0.409863, 0.937742, 0, 0, 3.958571, 45.55494, NaN 
2:26:58.395 PM 2/13/2018 , 3.836449, 45.55439, 47.61180, NaN, 0.950598, 32.98630, 0.416491, 0.412457, 0.409901, 0.937799, 0, 0, 3.958467, 45.55460, NaN 
2:26:59.396 PM 2/13/2018 , 4.150885, 45.55566, 47.62008, NaN, 0.950603, 32.98727, 0.416440, 0.412430, 0.409866, 0.937741, 0, 0, 3.958354, 45.55434, NaN 
2:27:00.397 PM 2/13/2018 , 3.724407, 45.54820, 47.62417, NaN, 0.950515, 32.98720, 0.416410, 0.412392, 0.409829, 0.937672, 0, 0, 3.958288, 45.55418, NaN 
2:27:01.399 PM 2/13/2018 , 4.296418, 45.55498, 47.63170, NaN, 0.950514, 32.98630, 0.416449, 0.412405, 0.409858, 0.937715, 0, 0, 3.958305, 45.55399, NaN 
2:27:02.400 PM 2/13/2018 , 3.688308, 45.54709, 47.63602, NaN, 0.950595, 32.98735, 0.416522, 0.412480, 0.409932, 0.937711, 0, 0, 3.958378, 45.55347, NaN 
2:27:03.402 PM 2/13/2018 , 4.167711, 45.55312, 47.63975, NaN, 0.950598, 32.98823, 0.416537, 0.412501, 0.409943, 0.937811, 0, 0, 3.958494, 45.55276, NaN 
2:27:04.403 PM 2/13/2018 , 3.853260, 45.54813, 47.64399, NaN, 0.950767, 32.98734, 0.416562, 0.412507, 0.409953, 0.937841, 0, 0, 3.958530, 45.55213, NaN 
2:27:05.395 PM 2/13/2018 , 3.807296, 45.54768, 47.64533, NaN, 0.950766, 32.98826, 0.416490, 0.412461, 0.409902, 0.937778, 0, 0, 3.958477, 45.55160, NaN 
2:27:06.396 PM 2/13/2018 , 4.186597, 45.55319, 47.64817, NaN, 0.950687, 32.98733, 0.416527, 0.412483, 0.409916, 0.937829, 0, 0, 3.958355, 45.55105, NaN 
2:27:07.397 PM 2/13/2018 , 3.713386, 45.54716, 47.64146, NaN, 0.951175, 32.98734, 0.416555, 0.412492, 0.409942, 0.937762, 0, 0, 3.958209, 45.55044, NaN 
